year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2016,michigan,apples,produce,apples,33000.0,33000.0,325195000.0,637500.0,0.5,878E2445CE82B2B5DC8D995AE16418B61E429BE42C88DBCD85A68D2B00B9CF5F9DB79F4E47DF9BDD4D69F1837AE1BFD766EF360D75C91B135E0D3FF62C763DDA
2016,minnesota,apples,produce,apples,2900.0,2900.0,17052000.0,10750.0,0.5,D0C43F6B2C0972BA7BB5E1785A35F585A48E66504D16782AEB3B2ACC707CE249F970962668313DDB7D857508662F3DAB46B400CFAA121696C09DEF210F7750C6
2016,new jersey,apples,produce,apples,2200.0,2200.0,33590000.0,15950.0,0.5,90C2EA33B306426933AF9BF24405BCA2FA84B1A5F2B6103AC1C1DBFE3A53F3771470A2EE957D5F9AF5D36570B6A1933CADAAB2916162C13CB71D7B34A1EE2EA8
2016,new york,apples,produce,apples,43000.0,43000.0,345935000.0,625000.0,0.5,6B92B3D479FD8591CD8D56C35E1B25597566B180F617112DA04304F64F2CEC702C4690C6ACDDFB810B440FBB83909541D176517D824DF54C3804B96A8C8E1030
2016,north carolina,apples,produce,apples,5600.0,5600.0,26906000.0,57000.0,0.5,573C3B2CD70E9CC2DB4172254F2208C7ED2BE8EA5A7537F471097EADF3813C8E89AEDD692ADDB5D7105E0AAF7BAF6A73E7F2D5B67D30E1E66CEAB08CA5ACF00D
2016,ohio,apples,produce,apples,4000.0,4000.0,21656000.0,20950.0,0.5,9A26110F1A59EB5C9D9F176F40924494FA265B870AE5A75A0B6583981D5886F8E600863911A15812CB6DCB250A6C7065641645FD25BD3098156793C966BBB7CC
2016,oregon,apples,produce,apples,5000.0,5000.0,59779000.0,97700.0,0.5,3B173352205F5619DAAF9408CF45A05E6853A571D863A45EA1E76088A8F6AEA5C24D3C5756F65FE36B5B1F15A25EF2142C9F8AD9BA9A8A4CF04BF27FC6F9259F
2016,pennsylvania,apples,produce,apples,20000.0,20000.0,89203000.0,233500.0,0.5,F47D9CDCE9F9B6179D2D06FAAEF67D2D6C86838695A86F8898051A64E11246664AE885A977CC869C9BEF29C5EA014591ADBD42FE93AB16D9384B5B5C97ADCF75
2016,vermont,apples,produce,apples,1900.0,1900.0,20419000.0,15000.0,0.5,3708F0B185F89AA6F259DC204F2F1B306B7C0576A3DEFB5399D06D65F9C1FE396554A06E1ED38E01C9167402E394ED87F2ACD2EE13CB8B4583FCE2DA5888584B
2016,virginia,apples,produce,apples,10300.0,10300.0,35854000.0,90000.0,0.5,94FF35967871AE9CDF9C33B0D3B8E5250F8ACC1CBB462472396DE7983D11C3BE27245DA1AEE7154D6EEC2FA56340FAC388EAA6644277DC30C6820E99624019F6
2016,washington,apples,produce,apples,165000.0,165000.0,2350703000.0,3660000.0,0.5,214E7363E78F7FFC3301320BBE21CB7FE5E137F0E05A30BE8E63B011784ED6DA271B6F98D40D75FC70EDF0F0945E0EFA5806AFB888EE6877D0AE265B875CF9D4
2016,west virginia,apples,produce,apples,4600.0,4600.0,14742000.0,40000.0,0.5,271939A9497C9272D3BF3B0D2420FA32320DB4C60D7E7703DE9935E8A11E01CE7752D4FBDC6BA5A0890D9E113C76593C5BDB0C50E526939505942AA2FBAA1DA8
2016,wisconsin,apples,produce,apples,4000.0,4000.0,21819000.0,20500.0,0.5,F5FDCB80ABF824E82F09955EF9D513BCC56FBE58CF8812C9563CE9756700106290B40BF1CCEA88627391B91037894F694898F21DCF65FEB656C080867BB37955
2016,california,apricots,produce,apricots,10000.0,10000.0,48929000.0,56000.0,0.5,4ED4BA628C2CA476E4AB557C5507CE93E1669AE4D3ACE932F4E9EF2980BEB67844E2432C085BD7AC73717C26684857644F6A40F24736563BBE7936BB6ED08882
2016,washington,apricots,produce,apricots,1000.0,1000.0,8473000.0,8050.0,0.5,693F19339ED1249521CF72FFCF2A33891BF225FACE9758B54AE035D7CCDA4EDE58110CFC9F6EAC290C8B2A6700602A6FF01934D411E274B30020C4EA13EA6911
2016,california,artichokes,produce,artichokes,6800.0,6800.0,77697000.0,49300.0,0.5,69E5BD2C83563D17CFC5303949990C2B7632D7F0A6801B6EF40C4AE3686BCA5B6D0A981260A6547D15DDF7787593E401A36584FC3130B3F5126FF73931EDAF9A
2016,california,asparagus,produce,asparagus,9400.0,9000.0,30456000.0,10800.0,0.5,B28352F6290EF1C62E2633DCE7C1F4A07BF65604CD59A5468AC521A701D076E8D70C28E2FBC967B61F52886FDB1717BFE22055D213EFF00E7F65D2ACE4653A81
2016,michigan,asparagus,produce,asparagus,11400.0,10400.0,22801000.0,13000.0,0.5,6ACDDE69F6680BBE9CD65F84158D2F6741D3C53D508F9E371AD29D3D62ACCCA2E2BE379734DDBD92ECB5A8A647D2B6F7890980A51183DAD038CA754AB9E411EA
2016,new jersey,asparagus,produce,asparagus,2200.0,2100.0,14330000.0,4200.0,0.5,A3D3E0E4096768BF928AD560B79FA2B7426A7A6C212DF80C811222903D8BFED9494C201739260E3E9A1840FA466AF760EA29C03DF00F00C31A9CD5C412BCC972
