year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2018,alabama,cucumbers,produce,cucumbers,6000.0,5900.0,15379000.0,30975.0,0.5,47D603EAE311DFD9BC7F7C2D158B031097203C602633B87BE96297A5FD15A9F5EC62C14A5821FCE185783E1159AE8BECD6B9566503476875B1622DC1DAD38448
2018,california,cucumbers,produce,cucumbers,8100.0,8100.0,33781000.0,83025.0,0.5,1C78190A2BC2B608EC37F200C4F9DC4C0E3DD7131EDCF25C494C04EAC36431F63FECC9CC6B6218AD659D52B7D6F08E77E1A026FF042B6CFC5E1BBBA79CE4B903
2018,florida,cucumbers,produce,cucumbers,25000.0,24900.0,118524000.0,211650.0,0.5,A3FE9C651B29A85D56E7D3EA1F85B0EAF0B7486F58EEC703352A252FB8A3CE17E0A52DC2D0138D115FD9F1094F55A140F229B5C9A10006EC6726F0A75A05E6B2
2018,georgia,cucumbers,produce,cucumbers,10200.0,9400.0,35212000.0,70500.0,0.5,F2972BEE73A7232F843FF278435FEAA28E8525731C9C63E9AAB33A08E98B355B783B8957CDCA40ED855B3CC3CF15F32F5F86F8226DD428B1E9BB77A1C5C38766
2018,michigan,cucumbers,produce,cucumbers,35000.0,34400.0,55418000.0,206400.0,0.5,8078828659332971889E735C84E617D9308577830F0D9006D4C2E1AD7A840C75203BAB8A6978651D6CD2AD9FD7F454AF59D2587085490A6F98965CE8A6A9FC66
2018,new jersey,cucumbers,produce,cucumbers,2600.0,2600.0,7028000.0,12220.0,0.5,BF9C1CDC43F23A511F6A14B89B59C1F5AE83582F6D3C3B159E58FAB47AF1871579E549AF0DB5EFBACAA6A218A5F750934B78E1F55D20C5FD08079DA83648C43B
2018,north carolina,cucumbers,produce,cucumbers,10600.0,9600.0,25582000.0,74400.0,0.5,A0DA8861A429BDC74FE6256C39E62DBB21FDF32D1647C05C553066A54A48A516C1D89484648C0B7828E3627CA1E64B540B3D5654D4416DF77EE539026515AFA4
2018,ohio,cucumbers,produce,cucumbers,1900.0,1900.0,4983000.0,14725.0,0.5,86CB68A44329BFE489B96B71C9A5F57DF57E40B8BA5354F2328C431007993A275DC8382D20CC05C7FC2E090505859C7F02B220853FAFD5D8106C187755E00C24
2018,texas,cucumbers,produce,cucumbers,5700.0,4900.0,8746000.0,23765.0,0.5,CD17FE2FEB377003B93B3F1994953CC9972733C62CA3B98F5AF74061C81A4075D0D80B3D0C285F76B9AEE7927FDC79F2DC516442699B9AAFC61AE531C505B1E1
2018,wisconsin,cucumbers,produce,cucumbers,5100.0,5100.0,12913000.0,30600.0,0.5,ECC0E60CF9C910C26885C407E36F661EBCA4EF6BA97902A24624A026C439B6AE00B70B97657EE2165B1B36738BCA4317CEF576310F3E9F32C78476F145400EB8
2018,california,garlic,produce,garlic,29900.0,29900.0,412587000.0,261625.0,0.5,C9583515E7A878480A903044D4D5FB7CC513FD3F1D338D048EF54E7ACE526F1BF0BB18C5F77B48C9AAD58BC9E6E2DF5F4B948807B36CF0E2AFCDB89BF75C7ED4
2018,california,grapefruit,produce,grapefruit,9300.0,9300.0,69690000.0,160000.0,0.5,1FC0EEA3D004C7BA5C7A886A878DDF4CD83C7B5BFB4BCB27B059B6D09D77D0812F671EA4A52F66B6565B6466FBF9947946EB171B1BD74CBC079C6A96AEB64EDE
2018,florida,grapefruit,produce,grapefruit,29800.0,29800.0,73200000.0,165000.0,0.5,59FA29C7A69B9332607F0ECCF2CE3ABEA6ECB51F0824E53D3DB8D4582497E3A2603893E466BBB603ABBD8696AF414CE83B19282DCDCDDACCFB7E39DB4F0C4F6C
2018,texas,grapefruit,produce,grapefruit,15700.0,15700.0,65080000.0,192000.0,0.5,DE7A39A6E5EEE60E1A44898559918DBE2FA67622CD2C6E56270D41DCCE6C28B5E50C21DA68DEBC6E6177F858FD14ABD4626CE43D8D099C6D5A1AA1761B76C1A9
2018,california,grapes,produce,grapes,863000.0,863000.0,6260348000.0,7130000.0,0.5,3E3D188E309FDF0B97EBBCA5648A0C6959A5CA343716DA109E7D7645A2EBB5B0AC098B3BAC863AA009054FA1F2DEB1ADF615824B28B10B56CB7DB83568CB871A
2018,washington,grapes,produce,grapes,74000.0,74000.0,360910000.0,466000.0,0.5,9FA1BE83F78ABFEFE75A72373EC4F64231C34C5958D0FC297133F0E6D1326999D345D46699483785A68E9921B5CD63665739C1F5E29993B894F6DBA11813505C
2018,california,green beans,produce,green beans,8000.0,7900.0,69008000.0,45425.0,0.5,0475386A6AE9C90B38EDE6E0D8ABBCD6E947B4BA4199C7BD454E284F731EAA60DC5ACB239E9CC45ACA9461D75F42FFBC8E08179E44E0EF5533CD68CD516EFF1A
2018,delaware,green beans,produce,green beans,1900.0,1700.0,2385000.0,5100.0,0.5,9439CF29F4DDD6F08DF195128EDE7B915F5387230B373C02DA43BF22D0B06223C06F4EBE7EF5630E272FC3E35F200C7D716F2A82F41F50F49A2BB0CAB189191D
2018,florida,green beans,produce,green beans,29000.0,27600.0,58702000.0,69000.0,0.5,C5BE65D640651E802DA90385AEDE46838B5435BE818960C53F04A8730A79C82D37729E79F6FB676015840C33522C62456F1F1E048AC93F695CB7E98A374C2F6E
2018,georgia,green beans,produce,green beans,12200.0,11900.0,28025000.0,27965.0,0.5,12147E3D7A4EF1189C8D0B82C19934F1F9407BAF67767D2A1DF9FE87A6D297B537C3B04334FF9F8A768EB7447A7693DA86A3C029DBA2F376D93CC4FF2C9F7B33
2018,illinois,green beans,produce,green beans,9000.0,8800.0,9294000.0,40040.0,0.5,B260949EB840D70CEA9758B310F1750D8B8CEBA97051ED20B2118AAD67B1C611C630C7FEAA0A15833BE82B884467EAD102D42D3EFFF0C49CD85EC1076AA63F97
2018,indiana,green beans,produce,green beans,2700.0,2600.0,3123000.0,9360.0,0.5,F662F96A6C639E31686E5A3DB36FADB843CA50A5FCD6623492E3F3F1995708857F748F7B420E00B2CE3AC56D37C374753958163F7A5028072354F909FF92CC22
2018,maryland,green beans,produce,green beans,3000.0,3000.0,3456000.0,9000.0,0.5,1E160FB53E78C028978BCFF275D192418A704661A87BB6853C8801604117521AE4E5AD04D91C15BA015BD91918EFB1255C65D642659F9343766ED970FBDC9DD1
2018,michigan,green beans,produce,green beans,21000.0,18200.0,21520000.0,68250.0,0.5,24C1CACD00F934F56F8E431055CD00F141B3EF8626F31E97F4C1A47FC29A18592AE7D813618C98A09B50E3E0FA83AF3C977FDC605C2F4D277F34862D3A9FBC97
2018,minnesota,green beans,produce,green beans,2900.0,2800.0,4714000.0,10780.0,0.5,4044C9DBBB43672449BC7DB81623D4A03CEEBE744BBBADA7390AF41099BD74439A182E86D52C7796CCF247D51DFAA6AD45DFC72A8EC591CD7CD5EE44EF6E3BE5
2018,new jersey,green beans,produce,green beans,2900.0,2700.0,5986000.0,5940.0,0.5,1FE2026BF42E9922455CAD104DB7DC3464320F6758789EDAD0522B2F1DEC3C36039B4361500CBCDC0726F76B7FB3FFF3C24B49FD2D9F61A2BAE7A84A754CBB17
2018,new york,green beans,produce,green beans,28000.0,26300.0,34023000.0,105200.0,0.5,A3A6CEB411973538FFD98EA6FB55B95E02F5EF5452619CA9A40C858A62C2F0CA7702BE8D92CF1FC1ADF899CD5BEEF6730E8C6D27A3F9AD8DD7F67B7F0C1F5C99
2018,north carolina,green beans,produce,green beans,5600.0,4800.0,8020000.0,10800.0,0.5,1F744310367B7D53DC4CA7F805680E27B4AC54C12D3214C028D2AF7144D9C1B2B19CF39E6DE65CFCCE8CA63E7F667260336875512516846BD431A5703D451AFB
2018,oregon,green beans,produce,green beans,11600.0,11500.0,23596000.0,71875.0,0.5,70169558E78CD7E74C352426C29EA94BFC54EB2779856D4E97E5BEDE0BFE163AC2B527D71BE83F936671CA7520E829B1C51A0CD5A9468E2500FF9CAFFB114C31
2018,pennsylvania,green beans,produce,green beans,8000.0,7400.0,8057000.0,21830.0,0.5,1F8B4024E1865DFC75AA47DF6291AF2A0A3AD81FCD01AD0F88DA575195D207CEBB18A221BAB47E20368C31DA05E4247E3BC0956C1BA771C0BDBEB912937A76C3
2018,tennessee,green beans,produce,green beans,7900.0,7100.0,10544000.0,13490.0,0.5,BE8598053203B27BCE6C3D76098FBB3AB1995E3CDDB11D150050242BCF306FEA6E6ABA70998F1614851EB6942547E75C5D12954499EAA793E93FECCE6B460431
2018,texas,green beans,produce,green beans,3000.0,2800.0,5723000.0,9800.0,0.5,B26D9B7C2FC26355E67D9EC20A4449EABCD6635EF1D6A30E8DD25C88E7BEEA38AAD814C4A0AA242876FD0D864A5C39B1B5710AD8A80C69EA05CBF8FDD1222858
2018,washington,green beans,produce,green beans,3200.0,3200.0,7856000.0,12320.0,0.5,A68EE8A3FBC54CC9C698258AD222D83EFA4F4DC99C5EEDA8141F9157841E3E299F4863442184DC41DD8CC3C758BF9D2BDE2ABA1DED268F0A95FAE331FFC9944B
2018,wisconsin,green beans,produce,green beans,67000.0,63500.0,47877000.0,317500.0,0.5,0C2CBB053225788F1FDAF3895CB4F6ABF069D22867A391E366F89EBC6B5FDF2919C6FAC2D03EB33DE183ED2F18DAF63AF108C6E1661DA281ACB825193A4D3795
2018,california,honeydew,produce,honeydew,12400.0,12400.0,75342000.0,192200.0,0.5,EDB80EC07A17B5B079D070F2A37A23F2C8B31F43C3274DBEDADA513F71DC93A650ADA7C4F87BD15B88DB73C87C1D90E93AB48DF3A8656045CB114B0057A9233B
2018,california,kiwifruit,produce,kiwis,3900.0,3900.0,55566000.0,37800.0,0.5,8C3635C84E6D83B9755F6EB854C452B3E16FCAAA34CC935D66DACA4694F5AAFB604C16333FA3252CEF645AF38B19C85BA317657C8819A0E406E2B736EC4CABB6
2018,arizona,lemons,produce,lemons,7300.0,7300.0,34197000.0,40000.0,0.5,3E013476F892013BA091E664EA2438DA2EF6362B03F7A821A2B3820455EE6973460FDBC975D54CCE95FAA7E014DE23F3B18B9B3688891EC8160EC97D5124A204
2018,california,lemons,produce,lemons,47000.0,47000.0,681564000.0,848000.0,0.5,D8C46A6C65EEFB5AA9CEA34F3D2980710F1193864FA953CF6B87D6B42BDB3601643D5B7F4C3FCC62039EF075D9146D5BBE66DEDB90A4A5C2E1C2DC024A094364
2018,arizona,lettuce,produce,lettuce,75500.0,75200.0,890461000.0,1158550.0,0.5,43BF9E558FA39F55D32C6A25D3FFF935E2AADFA66C9665041FF1C5791BD2B7D570A9A8A96FEECEDC5CF24C76234994FADB475A734B6D1CFB05EDBB70EC157F5A
2018,california,lettuce,produce,lettuce,213500.0,210400.0,1786564000.0,2867550.0,0.5,25C2C66280A4746C28FEA44D50BE961BB9646B5C873B97467AAD9B18DB84FDC7CEC3EAF95A5C1292E45947B25C615B85BE06C8CFB0F941089C1438B03D9330A7
2018,california,nectarines,produce,nectarines,14000.0,14000.0,104626000.0,120500.0,0.5,19ACF33BEFCDA2EEFA022974BD2C45CB766B57860099393B4E58F9C6555FBC2F29C6C2D3AC9F5F832BBC72F87ECBAEBFD07684A7277911FD03ED446E1A8B35C3
2018,california,onions,produce,onions,41600.0,41000.0,240220000.0,922500.0,0.5,D06657524DA7D65B7B7EE376DD1F9C412E04DFB588934F2D7E3069FBA0D3746E8D5112D80ACCAB24653606359D6930FD330CBC60052687B35CDEFA13790F05CF
2018,colorado,onions,produce,onions,4100.0,2600.0,27261000.0,58500.0,0.5,1F44F432A575173511486EED286984089E5CD65F85FD23DD52A4B61151E2B7C6FC79B99DEDBFDE9BAE2DF4E8227CC4BA270E566F238CC39E810F2F7A91AE4DAB
2018,georgia,onions,produce,onions,11600.0,10800.0,110519000.0,140400.0,0.5,CD1BB7E23BE46DD78E01C1126B4254E8E1E7438F0BE50AFD6B8F1DDF221676195B3ED1B811149031E75DDBD958B184E928F8BC628491E287996F6233BBF173E3
2018,idaho,onions,produce,onions,8500.0,8400.0,48668000.0,373800.0,0.5,80A9150989AB333F72A878B77D4FDBE5DA4EAC80DCD678A7799B7383A0991F55F71579D6FCE9B5577E079652E653BD530FED677A02D5376E5F36E960901A11A5
2018,new mexico,onions,produce,onions,7200.0,7100.0,79591000.0,209450.0,0.5,BE42F8CAAFE0149B46CAB6B34554773F0A374203FCD1CAB3A541F3CED9D23CAB3DC0B29655CE9A3269B1CE795DA83BBDE049D6DC394B155B54D2379C61E3907F
2018,new york,onions,produce,onions,7800.0,7500.0,42752000.0,112500.0,0.5,C7F2AC1DD5E232B16DA83F9ADDF2750C9BB5368F9F84BBE1C34FBB032701683E45EA28DA46B0E8AB8E5D400BA18B4B1FEA734C9B1DC94031FFDEF8435748027F
2018,oregon,onions,produce,onions,19500.0,19300.0,100339000.0,774700.0,0.5,804D9C198358D546D3C049909E2A10CCDFEE0840C49DCF565340F07A97AC8404E0C78C9AE54BAC6614FEA08E67E1D05CEBE4B8B75426B755590DA8EC80A5FF51
2018,texas,onions,produce,onions,12500.0,11000.0,61380000.0,165000.0,0.5,8EE4D5F0B02343D423D14E6573D11B604D39D55EA96BC63ACC1B24C5D7C34D7F58434733DEE1FAE052AB8213D09C15808D0882CEF363E186F2D72D60AF2E60B9
2018,washington,onions,produce,onions,22000.0,21900.0,176211000.0,865050.0,0.5,C884706B5AC2C66CC71986E760BF3C00F70936A56A3B2536B1DD4352CBE9B775FD3143F5C2DDFA12C9156F5293EA9CA13A590390C77E1034228BCCD1EF38BC11
2018,california,oranges,produce,oranges,147000.0,147000.0,1093052000.0,1816000.0,0.5,69488B10D635D888F1D375AFBA32CF416931926EF933C821F7E63C30F70372B65D1E8A4CF1EFD9B4AFCCDC74F7F6534C802417DD017B6AED017B970945204300
2018,florida,oranges,produce,oranges,361800.0,361800.0,701855000.0,2028000.0,0.5,20CE0925D901C9BC46C6C1046CC744C43C27A94B7291E1224E266CD264955BB13B8BD5FF4DDE17E25FE0C728D80112F7DCB0DBA349C4AF04CDB7CA7868987F99
2018,texas,oranges,produce,oranges,8700.0,8700.0,35538000.0,80000.0,0.5,843FC5C2811DABC40373758ECBE1D114D62AB36CE0528C5BFDA7C9B15DB8355F8A64C42A070C9F712C34B6E17B10EC2B2B26406BF6DEC26A0D57FE956B1A796F
2018,arizona,dates,produce,other fruit,3500.0,3500.0,66066000.0,11050.0,0.5,636E2B11D401988E4504437942FEE030B21CDB285AFEEFFE9D58ED5E492ADCC4AA68AC332EE1FC9F79747C910EADDA2E853A418398F4E08AB1DA0E08F920532F
2018,california,prunes,produce,other fruit,44000.0,44000.0,168080000.0,88000.0,0.5,A821BA7B40BFCB6A3AD1772E844ECFDD030FEA820D6D582F6E23A7883D512DD80A5EDE2A3DF8458DB716BE1EEC6FAE76B91EDAEA9DF80C83EA4CB6B4CD646DC6
2018,california,dates,produce,other fruit,11500.0,11500.0,86109000.0,30000.0,0.5,2FBD02F63B546A06DE6EAE9C34ABE1734CE6988F66CB1AD6CBD5117593188B275EF23B0415C7D66106F0BE62D4BEE78D1BA48856CAE211F5175FD504C147A207
2018,hawaii,papayas,produce,papayas,800.0,800.0,5702000.0,5200.0,0.5,CE6FC87CEB7909DA83BF0020D262D900A635067A640CFA8D02611CC08A4C12B4A1457964415E5CDA5AD4E470595247A8B7B8337038F489DC139FBC071882753C
2018,california,peaches,produce,peaches,36000.0,36000.0,304213000.0,479000.0,0.5,013D3E2D4C8B5F3DE7168BABBE5C3729C8EF799041340E6551FD0A024131326821E2D2EF3626172180A46432B6BBA364D827FFB6519E344CA2BCAC01DAC139E5
2018,colorado,peaches,produce,peaches,2500.0,2500.0,28140000.0,15000.0,0.5,A51CFDF8C1A5E9C313D15A19499B9B3AA763EBD499CB35050AA21022BC928BF00407A71C1883F90854072764D4C8B11A115672B116D3DD930C0B551C9E069F2D
2018,georgia,peaches,produce,peaches,10000.0,10000.0,23868000.0,26000.0,0.5,2B03C8DF7157F4BE515DF3B944C5DBAEB5D70A275EF6BF7DF16B6228C9E0B7078F857390782995E1070B64BAAEF913F6B70845E1A321564B046C169B1B02AB85
2018,michigan,peaches,produce,peaches,2400.0,2400.0,12642000.0,12000.0,0.5,95053F7CF5AB85CB4F99AB3505FCC03BB8CD4F8F3AC8B29D438E8E32F3309E2B358F29A5A4F7F5A022E10FC556F054EA337EC3F2A8EF12B411CF0CD668FB3833
2018,new jersey,peaches,produce,peaches,4100.0,4100.0,41048000.0,23000.0,0.5,39EE7A0322AC93FF80AF8FB62964F92040E61C5E539B9CC4798382B3B3BB814596860FDCC991DA031476F407C5ACCB9C5FA840C8B441ACABE4F5D283069BFD8C
2018,pennsylvania,peaches,produce,peaches,3700.0,3700.0,20670000.0,17400.0,0.5,A3FAC3B42069DD36D513E4F60AAC3DDDA3ADDD51BF4B060B8B158B54B318F5B3D1BFA46E5B21CF1FD53AC4A771E45518910698930502CACEF1656EE1FC98566E
2018,south carolina,peaches,produce,peaches,14000.0,14000.0,71546000.0,65800.0,0.5,075382D123CCA1A836A94E8E64234148AA4E51CC3AC8E3D292890805B89557DC74D087CFD91589E53BFE3DB0375176F553FF697E058569EA49F09EF8C05AB4F1
2018,washington,peaches,produce,peaches,2000.0,2000.0,9099000.0,13300.0,0.5,6B15B1881513BC3050953902E067ED5C3BA09138D6D7E7EE03C98DA3A8E4E37F98271DD4FE78B04F42B798469532AA000CAFD8AE39277AF6C2256925A6C96EFD
2018,california,pears,produce,pears,10700.0,10700.0,77344000.0,161500.0,0.5,00B84EA6502670C635257907282F413822BED510655391B4CAC5E405DDA9DA908A644EC865CCAD97B8934E9391CCAAAA3E92114FF325E5A6CDF19F1B56CC6F0E
2018,oregon,pears,produce,pears,15000.0,15000.0,140966000.0,246000.0,0.5,CCD01BB2383A3C662186D271C003ED0EAECCAF0E8B7434709A1435D08B08CADF11751E22B5BBA601B2C58612C9BCB699F5EA12F932EA6B3F10CAA3809F68CCD7
2018,washington,pears,produce,pears,20600.0,20600.0,210630000.0,398000.0,0.5,A931497AC03A77473303E04EB1C00DE5DAE72D7972EB5590638076B07D12D8685990DE7B4188769FCD101E9C22FA4F4076760C0297AA60B5BB1667BF050804D1
2018,illinois,peas,produce,peas,4400.0,4000.0,2477000.0,8400.0,0.5,A10689B02AA782853EB3A4A5A390D400BBDDA8DD059506B847CF2B53E9E8FB8D1E70EDE7979578205B9182271D6BB802E6327B93E893B06BF43ECDD051E88D17
2018,minnesota,peas,produce,peas,52000.0,45800.0,17306000.0,66410.0,0.5,AF2CAE295588EBB98826AA12DB4FFAC3D827131C99B748B927116016C5DE3BC60F2C53E6D2BF4CE654C9018DE05DABCD78702816A1E62FE16FC93C0C86D1F0E2
2018,new york,peas,produce,peas,6900.0,6700.0,3351000.0,12395.0,0.5,82A2C81AA95780932F20DACF2D3A84DCA80BC5B4156D4D7F327BEC83674CBEDA1D5A12524696950D39275AA3DCC5E5F4753EC3F7B6BF126905E33EF07EAD2AFC
2018,oregon,peas,produce,peas,19800.0,18900.0,7190000.0,28350.0,0.5,97E0C1FCA7C285CFC1F902C431EF0DE82BAE570B17390D0BF94EBA50B5E28A0881764A1D5FEE64739C2B5A7A04586292C88E34ECF1394B2543A1F288B4A3B408
2018,washington,peas,produce,peas,33000.0,32400.0,22766000.0,89100.0,0.5,4E7CD20BBF84BDD160BA736815FA3AB81FCC612FC4676F7CCD1165D21DEB3AE21C5BC303A2715BC4F81193F66E98B00C1DFC788E74016BA2B763C7F6FAC3BFB8
2018,wisconsin,peas,produce,peas,24900.0,23300.0,11811000.0,48930.0,0.5,AD319CAA4329D5904A032C32C2E1973B1DC1A670A7D323C8FAED25EB5DE60F5F5C92D91C3214E3272C36A8F95A6331213DA8511616D45C5A1EE843FD55864771
2018,california,plums,produce,plums,15000.0,15000.0,92570000.0,107500.0,0.5,47ED3310EE8642E2371DC5653187BE181A24A8E9BC782CBF2F15A73C75958A0E88E0DA045AD07442399DFE0123F576F226F7B32EB4E77E56F24FD66477C18540
2018,alaska,potatoes,produce,potatoes,500.0,500.0,4802000.0,7000.0,0.5,C0F5DAA2BC5AC58AE79A120A77738CCC5110AF0466ACA1306B06505D55CD49C73B739149FE170D0984B8953F0CFD4D05C86E06B300CDE23D493C333CD4EB7646
2018,arkansas,sweet potatoes,produce,potatoes,5200.0,4800.0,24499000.0,52800.0,0.5,FB902622BA08E306F4C75E39322213672FCEBBA14711853577F48FF2AE971740A7624F0B338FA0E26BAD2BA61251D072A31E2517C0DFE820D0D72780E2AAD628
2018,california,potatoes,produce,potatoes,38500.0,38300.0,221508000.0,772850.0,0.5,9D50DECE21113301BF70AF321DDEA29AE0E2AE2C1FD7A6032DB2BF2387D8803E62E828CE84122DAEB136390E18A2D40CC649DE09E5A03E0CF8B552D39E8348C1
2018,california,sweet potatoes,produce,potatoes,21000.0,21000.0,183372000.0,388500.0,0.5,4CD22091F3E5D35A8429EBECFF0153148AA5F7E2B8BD4F6C3303FFBBB9B41C6B2B14D2470FF8199C7256F895EB09768C93931D9DCFB90A424E26FCA7C1936C6E
2018,colorado,potatoes,produce,potatoes,55300.0,55000.0,216786000.0,1086100.0,0.5,C5CC3FE5117BFC215EA1E13A22BF781CB26829994B037AC4E40CE5CF8A17D286AC15A7F9DF2E9494FC3A1A57F3DE9DF355A807B040331D3197122BE82636EEAE
2018,florida,sweet potatoes,produce,potatoes,6500.0,5800.0,38895000.0,40600.0,0.5,0EBBF400A5996C5FE72197384E59D1543FF454E8F2A7DF1BB49F73D9BF82EFDDE056DE8E37235BBEE42EDAC371573192CEB806CFB853664BC3843783BBCDF503
2018,florida,potatoes,produce,potatoes,22000.0,20800.0,89846000.0,275600.0,0.5,1A1B5A1D49FEFAF3F406EF935D657ACA2F3BB435C97B9A5B957537360FB8A5190F099E0D6C561BC0274E1F83725D74C1AC697C9202126A607EF06387DAA0D485
2018,idaho,potatoes,produce,potatoes,315000.0,315000.0,1027688000.0,7087500.0,0.5,0FC56FA590E7A9DEF8760E855704AE4C3D2694F5D245A2B04D2115B796B86486CBDDB0CBD7269921E144A9A78F42CB7BA31385EF510CE7480AF3AB0A66767C27
2018,illinois,potatoes,produce,potatoes,7700.0,7600.0,25679000.0,142500.0,0.5,01328880F27DD04E21DC2B5D5D2BF4C6311F6DEEF2334E7777623BBFF373FCDB33099CF31E8C54B5DCCCD0EC7C7CEF8824C839EC2CCF4BE033C4EF49E155C7C7
2018,kansas,potatoes,produce,potatoes,3300.0,3300.0,13395000.0,70950.0,0.5,3E74C271CD31FC9D417FB872895AF7E67F9B389E946A23BF4CF27B33C68A56C4D9044CD7290DC9C6EB44FCFD87453408DCC2E8D68388A24C652D098916E228AB
2018,louisiana,sweet potatoes,produce,potatoes,8500.0,8300.0,44000000.0,110000.0,0.5,8D70904FB99D2065E8EAA1DA15DB8C5B68C1FA4C59C70FF5F552393678F4AF6DDC2C04F6DD6DC4DB4F7476933A69BE85DC871010AC7BEEE0001CFDE2171F67D9
2018,maine,potatoes,produce,potatoes,49000.0,48500.0,166889000.0,751750.0,0.5,A94CA04D2161343588725DF170C58165A94010ACFB60A45AF0D37C3113D07D23D7D13B92AE2FDA3E1E9A1DE6DC4C5DCAF2CC0C761E7AE5ED7DD17756F635FB40
2018,maryland,potatoes,produce,potatoes,2200.0,2000.0,5967000.0,25500.0,0.5,9B0DA513F83A3B6CC8B56A203E624F472FC6FDBEE13F16195BFF32746ED7D47BBDB4D3D31159B6D387ED0B917D1FF20B11835DE90F54E18C5DB2E43B34434DDD
2018,michigan,potatoes,produce,potatoes,50000.0,48000.0,191520000.0,912000.0,0.5,73E4081B284FD78F0BC8052B4BA81495907535ED523732ED31FD0623655B0562BB92FC439150AB1B47604B2BB7AC39B4627AEEC97C7FEA5F5505D454F81D02EF
2018,minnesota,potatoes,produce,potatoes,44000.0,43500.0,180316000.0,935250.0,0.5,12DD45B094624265A962FD54551BD490ACF063D50CE3996140472496957194CD3DE80AA7B086740572F0F62E5DF32EB074BF6BE7F08D845623E94710349AF111
2018,mississippi,sweet potatoes,produce,potatoes,27000.0,26000.0,81900000.0,227500.0,0.5,B31D0B45919468BAE359C6EE4E7479E3A33130FB2FE1A0F9EDE060D981AF5B6F7391CC396B761D96A1388DE2EA0A59CE2615F8EC8EEE7E849642BC6DDA2AC759
2018,missouri,potatoes,produce,potatoes,7800.0,7400.0,18981000.0,83250.0,0.5,439ACDA1305FEDD7370FACDCE60C5BC6E2F8889C0AE2AB83287A5156F339A91632CB0E978CBA39D9D65F9BDEE42D752BDF1DD2106515E96F8240FB78C5020886
2018,montana,potatoes,produce,potatoes,11100.0,11100.0,50117000.0,194250.0,0.5,B308BADF122A663F198BA256AEA412490B8847BBF2D1AA35948C61BE3AA61E5CAB6FFEEFCCC4028698752ED58240BB6C00ABF3AEA26610B78018AF6CF751183D
2018,nebraska,potatoes,produce,potatoes,19500.0,19300.0,100978000.0,463200.0,0.5,07B6149A7F01ADC9618CE73D612C8D59AF11E2A3DF1831F3BCCEDB83B3F8C29BC2BF70C867533D324B027C0AFCABB203DCE98976A12AA9D51D6766BD39552934
2018,new jersey,potatoes,produce,potatoes,2000.0,2000.0,4722000.0,26500.0,0.5,B9D18F7F657A2B88E4C655B0616C26907769BD9BE3498AE407C11D4F3051DF26D5F2204E2B49081DE4D2FFFE52BA8FACFCF3AAC684C7B48C46638194EAD0E01C
2018,new york,potatoes,produce,potatoes,14300.0,13400.0,47409000.0,194300.0,0.5,63CAC8603A8A93A542C3196015A2004DBD1ED71685154D6B215BF46E96D0310EDB2E85150C9156184F80BAFC0F493552583894FB1619B3D349778E0346D50945
2018,north carolina,sweet potatoes,produce,potatoes,82000.0,78500.0,261562000.0,549500.0,0.5,6721E40F4D79E7975910EB0E8C91D2A8F269C5A3A8FA953F751FA3203E7A24F91A647D6C8E5B6A1EE829293E86B296BFB08302D8DBA1DE47B0888237DB5EFF8F
2018,north carolina,potatoes,produce,potatoes,13000.0,12200.0,28511000.0,115900.0,0.5,E6443CADD5158B1EEFDA4A503A73BD12C168E8AE8A44C996FE8C3F4059DE7EE90A9A248A256283F62650733A18BD4B5B10DC99ACF0D67FE02A4B265D1ACF66E6
2018,north dakota,potatoes,produce,potatoes,74500.0,73000.0,226099000.0,1186250.0,0.5,CADA24F004F91A301E1C3A1A0EADABE2EEA66089F7357BB2F590A978ABBD6372480DE8D697CBC80D1B768E0D49CE902311B0F0E81C745EFC66E3755B04CA60EC
2018,oregon,potatoes,produce,potatoes,45000.0,45000.0,201690000.0,1350000.0,0.5,C91A46FBDEACDB73DBB2E00B946DD80F025C085857BEC653ADDFDDDDCB90EB3F5316BAFC46929250F5E6443CFE2E04CBF99C340BB8C0C33847BE6C4746A56491
2018,texas,potatoes,produce,potatoes,18000.0,17500.0,93719000.0,371900.0,0.5,C0DD8D1187CDBC72061582B5629545ADFACA24C4B6CE7ADA0FA8652F64E6792BA5C0060C171D9F29AB6C5F24DCE051144890AD002A04608BE166B979D729B7E4
2018,virginia,potatoes,produce,potatoes,4800.0,4400.0,16544000.0,51700.0,0.5,2833AFCC0DC91CDA8DFF9F8F050C6541A1576705650B0893841C2028AD2C3C4591776E555DA76E48CF087D62D74B99FF4DA357565B435AA46E3667EF0B9B1160
2018,washington,potatoes,produce,potatoes,160000.0,160000.0,788256000.0,5040000.0,0.5,B43CB95422906B512F62455DE3CCADCA061DE59836AB103178221AB7CE0AC89693818F11FC744AF53EB2353200A211EE5077023678B03B4A6680D0A5C961D7F1
2018,wisconsin,potatoes,produce,potatoes,69000.0,67000.0,284918000.0,1356750.0,0.5,3594C2424AFBFD8BD91B237A80B18469D8079511BE44FC27EAFC32528646633E2BC7810C64812B0C786A0FB9FE0DAD2444F42665B19AC117E98A44B985877292
